id,name,slug,tel_prefix,type
10100015002329,دیلمان,دیلمان,,city
10100015001146,سیاهکل,سیاهکل,,city
10100016002510,بازار جمعه,بازار-جمعه,,city
10100016001123,ماسال,ماسال,,city
10100017001126,خمام,خمام,,city
10100017001060,چوکام,چوکام,,city
1020001001148,رینه,رینه,,city
1020001002388,گزنک,گزنک,,city
1020001001149,آمل,آمل,,city
1020001002586,دابودشت,دابودشت,,city
1020001002772,امامزاده عبدالله,امامزاده-عبدالله,,city
1020001002875,بابکان,بابکان,,city
1020002002389,خوش رودپی,خوش-رودپی,,city
1020002001153,امیرکلا,امیرکلا,,city
1020002001154,بابل,بابل,,city
1020002002743,بابل 1,بابل-1,,city
1020002002744,بابل 2,بابل-2,,city
1020002002390,گلوگاه,گلوگاه,,city
1020002002391,مرزیکلا,مرزیکلا,,city
1020002002392,زرگر,زرگر,,city
1020002002587,گتاب,گتاب,,city
1020004001158,بهشهر,بهشهر,,city
1020004001159,رستمکلا,رستمکلا,,city
1020004002647,خلیل شهر,خلیل-شهر,,city
1020005001100,شیرود,شیرود,,city
1020005001161,تنکابن,تنکابن,,city
1020005001166,نشتارود,نشتارود,,city
1020005001162,خرم آباد,خرم-آباد,,city
1020006001167,رامسر,رامسر,,city
1020006001168,کتالم و سادات شهر,کتالم-و-سادات-شهر,,city
1020006001069,دالخانی,دالخانی,,city
1020007002170,کیاسر,کیاسر,,city
1020007002588,فریم,فریم,,city
1020007001169,ساری,ساری,,city
1020007002740,ساری 1,ساری-1,,city
1020007002741,ساری 2,ساری-2,,city
1020007002742,ساری 3,ساری-3,,city
1020007002746,پایین هولار,پایین-هولار,,city
1020007001006,اکند,اکند,,city
10200014002396,بلده,بلده,,city
1020007002874,فرح آباد,فرح-آباد,,city
1020008001170,آلاشت,آلاشت,,city
1020008001171,پل سفید,پل-سفید,,city
1020008001172,زیرآب,زیرآب,,city
10200010001176,قایم شهر,قایم-شهر,,city
10200010002747,ارطه,ارطه,,city
10200016002393,بهنمیر,بهنمیر,,city
10200014002119,چمستان,چمستان,,city
10200014001189,نور,نور,,city
10200014001193,رویان,رویان,,city
10200014002648,ایزدشهر,ایزدشهر,,city
10200015002713,پول,پول,,city
10200015002779,کجور,کجور,,city
10200015001194,نوشهر,نوشهر,,city
10200016001151,بابلسر,بابلسر,,city
10200016002394,هادی شهر,هادی-شهر,,city
10200018002395,سرخرود,سرخرود,,city
10200018001150,محمودآباد,محمودآباد,,city
10200019001160,نکا,نکا,,city
10200020001190,چالوس,چالوس,,city
10200020002748,هچیرود,هچیرود,,city
10200020001192,مرزن آباد,مرزن-آباد,,city
10200021002397,کوهی خیل,کوهی-خیل,,city
10200021001175,جویبار,جویبار,,city
10200022001157,گلوگاه,گلوگاه,,city
10200023001039,آستانه سرا,آستانه-سرا,,city
10200023001152,فریدونکنار,فریدونکنار,,city
10200024001164,عباس آباد,عباس-آباد,,city
10200024001163,سلمان شهر,سلمان-شهر,,city
10200024001165,کلارآباد,کلارآباد,,city
10200025002305,سورک,سورک,,city
10200025002931,طبقده,طبقده,,city
10200026001177,کیاکلا,کیاکلا,,city
10200027001173,شیرگاه,شیرگاه,,city
10200028001191,کلاردشت,کلاردشت,,city
1030002001200,اهر,اهر,,city
1030003001214,تبریز,تبریز,,city
1030003001215,سردرود,سردرود,,city
1030003001621,تبریز1,تبریز1,,city
1030003001622,تبریز2,تبریز2,,city
1030003001623,تبریز3,تبریز3,,city
1030003001624,تبریز4,تبریز4,,city
1030003001651,تبریز5,تبریز5,,city
1030003001652,تبریز6,تبریز6,,city
1030003001653,تبریز7,تبریز7,,city
1030003002071,تبریز 9,تبریز-9,,city
1030003002072,تبریز 10,تبریز-10,,city
1030003002521,تبریز8,تبریز8,,city
1030003001067,اسفهلان,اسفهلان,,city
1030003001068,لاهیجان,لاهیجان,,city
1030003001206,خسروشاه,خسروشاه,,city
1030005001216,مهربان,مهربان,,city
1030005002330,شربیان,شربیان,,city
1030005002399,دوزدوزان,دوزدوزان,,city
1030003001213,باسمنج,باسمنج,,city
1030005001220,سراب,سراب,,city
1030006001223,مراغه,مراغه,,city
1030006001649,مراغه 1,مراغه-1,,city
1030006001650,مراغه 2,مراغه-2,,city
1030006002331,خداجوخراجو,خداجوخراجو,,city
1030007001227,زنوز,زنوز,,city
1030007001228,مرند,مرند,,city
1030007002589,بناب مرند,بناب-مرند,,city
1030007002400,یامچی,یامچی,,city
1030007001026,دیزج حسین بیگ,دیزج-حسین-بیگ,,city
1030007002143,کشکسرای,کشکسرای,,city
10300010002144,ترکمانچای,ترکمانچای,,city
10300010002401,آقکند,آقکند,,city
10300010002402,ترک,ترک,,city
10300010001233,میانه,میانه,,city
10300010002842,اچاچی,اچاچی,,city
10300011001234,هشترود,هشترود,,city
10300011002590,نظرکهریزی,نظرکهریزی,,city
10300012001221,بناب,بناب,,city
10300012002934,خوشه مهر,خوشه-مهر,,city
10300013002295,تیکمه داش,تیکمه-داش,,city
10300015001199,کلیبر,کلیبر,,city
10300013001025,کردکندی,کردکندی,,city
10300013001207,بستان آباد,بستان-آباد,,city
10300014001212,صوفیان,صوفیان,,city
10300014001209,خامنه,خامنه,,city
10300014001210,شبستر,شبستر,,city
10300014001211,شرفخانه,شرفخانه,,city
10300014002101,شندآباد,شندآباد,,city
10300014002148,سیس,سیس,,city
10300014002149,وایقان,وایقان,,city
10300014002544,کوزه کنان,کوزه-کنان,,city
10300014002946,داریان,داریان,,city
10300014002947,علیشاه,علیشاه,,city
10300014001208,تسوج,تسوج,,city
10300015002545,آبش احمد,آبش-احمد,,city
10300016002146,خواجه,خواجه,,city
10300016002935,اربطان,اربطان,,city
10300016001217,هریس,هریس,,city
10300016002147,زرنق,زرنق,,city
10300016002230,بخشایش,بخشایش,,city
10300016002333,کلوانق,کلوانق,,city
10300019002497,سیه رود,سیه-رود,,city
10300019001225,جلفا,جلفا,,city
10300019001226,هادیشهر,هادیشهر,,city
10300020001224,ملکان,ملکان,,city
10300020002844,مبارک شهر,مبارک-شهر,,city
10300021001202,گوگان,گوگان,,city
10300021002763,تیمورلو,تیمورلو,,city
10300021001203,ممقان,ممقان,,city
10300022001205,ایلخچی,ایلخچی,,city
10300022001204,اسکو,اسکو,,city
10300022002033,سهند,سهند,,city
10300021001201,آذرشهر,آذرشهر,,city
10300023002145,قره آغاج,قره-آغاج,,city
10300025001222,عجب شیر,عجب-شیر,,city
10300024002398,خاروانا,خاروانا,,city
10300024002142,ورزقان,ورزقان,,city
10300025002843,جوان قلعه,جوان-قلعه,,city
10300026002332,خمارلو,خمارلو,,city
10300026002944,عاشقلو,عاشقلو,,city
10300026002945,لاریجان,لاریجان,,city
10300027002294,هوراند,هوراند,,city
10300028002296,لیلان,لیلان,,city
1040001002150,قوشچی,قوشچی,,city
1040001002403,سیلوانه,سیلوانه,,city
1040001002404,سرو,سرو,,city
1040001001235,ارومیه,ارومیه,,city
1040001002528,ارومیه 1,ارومیه-1,,city
1040001002529,ارومیه 2,ارومیه-2,,city
1040001002530,ارومیه 3,ارومیه-3,,city
1040001002531,ارومیه 4,ارومیه-4,,city
1040001002853,ارومیه  5,ارومیه-5,,city
1040001002151,نوشین,نوشین,,city
1040002001236,پیرانشهر,پیرانشهر,,city
1040002002546,لاجان,لاجان,,city
1040003001238,خوی,خوی,,city
1040003002043,دیزج دیز,دیزج-دیز,,city
1040003002735,زرآباد,زرآباد,,city
1040003002405,ایواوغلی,ایواوغلی,,city
1040003002044,قطور,قطور,,city
1040003001239,فیرورق,فیرورق,,city
1040005001241,تازه شهر,تازه-شهر,,city
1040005001242,سلماس,سلماس,,city
1040004001240,سردشت,سردشت,,city
1040004002547,ربط,ربط,,city
1040004002922,نلاس,نلاس,,city
1040006001246,ماکو,ماکو,,city
1040006002231,بازرگان,بازرگان,,city
1040007002734,خلیفان,خلیفان,,city
1040007001248,مهاباد,مهاباد,,city
1040007002869,گوگ تپه,گوگ-تپه,,city
1040008001251,میاندوآب,میاندوآب,,city
1040008001005,بکتاش,بکتاش,,city
1040009001254,نقده,نقده,,city
1040009001253,محمدیار,محمدیار,,city
10400010002548,سیمینه,سیمینه,,city
10400010001247,بوکان,بوکان,,city
10400015002733,نازک علیا,نازک-علیا,,city
10400011001250,شاهین دژ,شاهین-دژ,,city
10400011002591,محمودآباد,محمودآباد,,city
10400011002407,کشاورز,کشاورز,,city
10400012001249,تکاب,تکاب,,city
10400012002926,تخت سلیمان,تخت-سلیمان,,city
10400013001252,اشنویه,اشنویه,,city
10400013002408,نالوس,نالوس,,city
10400014002549,آواجیق,آواجیق,,city
10400014001245,سیه چشمه,سیه-چشمه,,city
10400015001243,پلدشت,پلدشت,,city
10400016002879,حاجیلار,حاجیلار,,city
10400016001237,قره ضیاءالدین,قره-ضیاءالدین,,city
10400017002736,مرگنلر,مرگنلر,,city
10400017001244,شوط,شوط,,city
10400017002899,یولاگلدی,یولاگلدی,,city
10400018002232,چهاربرج,چهاربرج,,city
10400019002592,باروق,باروق,,city
10400020002406,میرآباد,میرآباد,,city
1050001002411,حمیل,حمیل,,city
1050001001256,اسلام آبادغرب,اسلام-آبادغرب,,city
1050002002410,هلشی,هلشی,,city
1050002001258,کرمانشاه,کرمانشاه,,city
1050002001666,کرمانشاه 1,کرمانشاه-1,,city
1050002001667,کرمانشاه 2,کرمانشاه-2,,city
1050002001668,کرمانشاه 3,کرمانشاه-3,,city
1050002001669,کرمانشاه 4,کرمانشاه-4,,city
1050002001670,کرمانشاه 5,کرمانشاه-5,,city
1050002001671,کرمانشاه 6,کرمانشاه-6,,city
1050002002856,کرمانشاه 7,کرمانشاه-7,,city
1050002002857,کرمانشاه 8,کرمانشاه-8,,city
1050002002196,رباط,رباط,,city
1050002002412,کوزران,کوزران,,city
1050002002896,قلعه,قلعه,,city
1050003002103,باینگان,باینگان,,city
1050003002761,بانوره,بانوره,,city
1050003001261,پاوه,پاوه,,city
1050003001262,نودشه,نودشه,,city
1050003001263,نوسود,نوسود,,city
1050004001264,سرپل ذهاب,سرپل-ذهاب,,city
1050005001265,سنقر,سنقر,,city
1050005002594,سطر,سطر,,city
1050006002197,سومار,سومار,,city
1050006001266,قصرشیرین,قصرشیرین,,city
1050007001267,کنگاور,کنگاور,,city
1050007002834,گودین,گودین,,city
1050008002413,سرمست,سرمست,,city
1050008001268,گیلانغرب,گیلانغرب,,city
1050009001260,جوانرود,جوانرود,,city
1050009002900,شروینه,شروینه,,city
10500010002414,دینور,دینور,,city
10500010001257,صحنه,صحنه,,city
10500011002233,بیستون,بیستون,,city
10500011001259,هرسین,هرسین,,city
10500012002185,تازه آباد,تازه-آباد,,city
10500012002593,ازگله,ازگله,,city
10500012002977,میرآباد,میرآباد,,city
10500013002409,گهواره,گهواره,,city
10500013001255,کرند,کرند,,city
10500013002760,ریجاب,ریجاب,,city
10500014002034,شاهو,شاهو,,city
10500014002102,روانسر,روانسر,,city
1060001001269,اروندکنار,اروندکنار,,city
1060001001270,آبادان,آبادان,,city
1060001001687,آبادان 1,آبادان-1,,city
1060001001688,آبادان 2,آبادان-2,,city
1060001002010,چویبده,چویبده,,city
1060001002855,آبادان 3,آبادان-3,,city
1060002002595,حسینیه,حسینیه,,city
1060002002803,بیدروبه,بیدروبه,,city
1060002001271,اندیمشک,اندیمشک,,city
1060002002801,آزادی,آزادی,,city
1060002002802,چم گلک,چم-گلک,,city
1060003001272,اهواز,اهواز,,city
1060003001625,اهواز1,اهواز1,,city
1060003001626,اهواز2,اهواز2,,city
1060003001684,اهواز3,اهواز3,,city
1060003001685,اهواز4,اهواز4,,city
1060003001686,اهواز5,اهواز5,,city
1060003002668,اهواز6,اهواز6,,city
1060003002669,اهواز7,اهواز7,,city
1060003002670,اهواز8,اهواز8,,city
1060003002791,الهایی,الهایی,,city
1060004001274,ایذه,ایذه,,city
1060005001275,بندرامام خمینی,بندرامام-خمینی,,city
1060005001276,بندرماهشهر,بندرماهشهر,,city
1060005002311,چمران,چمران,,city
1060006002500,سردشت,سردشت,,city
1060006001279,بهبهان,بهبهان,,city
1060006002797,منصوریه,منصوریه,,city
1060006002798,تشان,تشان,,city
1060007001280,خرمشهر,خرمشهر,,city
1060007002334,مقاومت,مقاومت,,city
1060007002312,مینوشهر,مینوشهر,,city
1060008002035,حمزه,حمزه,,city
1060008002416,سالند,سالند,,city
1060008001282,دزفول,دزفول,,city
1060008001689,دزفول 1,دزفول-1,,city
1060008001690,دزفول 2,دزفول-2,,city
1060008002100,شمس آباد,شمس-آباد,,city
1060008002417,شهر امام,شهر-امام,,city
1060008002418,صفی آباد,صفی-آباد,,city
1060008002419,میانرود,میانرود,,city
1060008002800,سیاه منصور,سیاه-منصور,,city
1060008002865,دزفول  3,دزفول-3,,city
1060008002967,منتظران,منتظران,,city
1060008002717,چغامیش,چغامیش,,city
1060008002983,جندی شاپور,جندی-شاپور,,city
1060008002927,شهیون,شهیون,,city
1060009001283,بستان,بستان,,city
1060009001284,سوسنگرد,سوسنگرد,,city
1060009002795,کوت سیدنعیم,کوت-سیدنعیم,,city
1060009002796,ابوحمیظه,ابوحمیظه,,city
10600010001287,رامهرمز,رامهرمز,,city
10600010002929,رود زرد ماشین,رود-زرد-ماشین,,city
10600010002921,سلطان آباد,سلطان-آباد,,city
10600010001004,باوج,باوج,,city
10600011001288,شادگان,شادگان,,city
