کد استان,نام استان,کد شهرستان,نام شهرستان,کد بخش,نام بخش,کد دهستان/ شهر,نام دهستان/ شهر,CODEREC,نام,FARICODE,DIAG
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,حاج صالح لوسی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,حلوه هانی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,حمزه,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,حمیداباد,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,خشان,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,درچال,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,سخی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,کارخانه شیرپاستوریزه شوش,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شویع عتیج,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شیخ حسن,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شیخ خماط,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شیخ علی اصغر,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,عیسی آباد,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شیخ فندی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,صالح سعید,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,طالب آباد,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,طرح نیشکرهفت تپه,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,علی جادر,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,کارخانه قندوتصفیه شکردزفول,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,کشت وصنعت شهیدبهشتی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,انبار جهاد سازندگی شوش,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,مجیدعبداله,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,محمید,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,مرادهادی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,موسسه خوانساری,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,میرزاعلی خان,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,نیس,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,ایستگاه مکرویو مخابرات,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,پادگان قدس مهرانزاده,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,ذرت خشک کنی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,ماهی سرای دز,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,مرغداری حاج کریم خنیفر,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,موسسه آجرسفال خوزستان,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,موسسه دامپروری رحمانی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,موسسه طهماسبی زراعتی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,تعمیرگاه تراکتور سازی,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,ابوالقیفه,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,امامزاده عباس,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,پادگان لشکر 25 کربلا,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,مهمانسرای حریر خوزستان,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,مطلب,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شرکت حریر پارس خوزستان,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,انبار غله شهرستان شوش,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,کوی ایلام,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,کوی شهید عبدالکریم دیناروند,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,شهرک صنعتی شوش,,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,پمپ استیشن(کوی والفجر),,
06,خوزستان,14,شوش,02,مرکزی,0003,حسین آباد,6,طالب سرداحی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,ترویح عدای,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,حسن صیهود,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,حمودی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,دوله یاراله,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,راشد,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,رغیوه,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,رسن,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,رمیله,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,سرتیپ,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,سندال,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,شیخ عجم,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,شیخ علی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,صدام,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,عبید,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,فرحان کبر,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,مجیدضمدی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,محارب,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,محمدصافی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,مزعل ضمدی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,دحام,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,سبعیه,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,سید طاهر,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,شهرک مجاهدین,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,غشاشیرویل,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,شرکت نصر میثاق,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,بیت مطشر نمیمه,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,شرکت مهندسی آب و خاک,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,حسن گرگ,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,شند لفطی,,
06,خوزستان,14,شوش,03,فتح المبین,0001,چنانه,6,چاه سهیب,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,بنه محمد,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,بنه مسکین,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,خنگ,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,سویلمیه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,سیدصبهان,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شمیل,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,صحین,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,قاسم مطشر,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,گریزیه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,محمدشقاطی,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شهرک قدس,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شیخ سعد,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,فلیج دونار,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,ملحه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,پشتیبانی منطقه دوارتش,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی ابوالقاسم ابراهیمی,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی اسدی نیا,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی سلطان مرادجعفری,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی صاحب سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی صالح سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی عباس جلیلیان,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی کاظم سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی کی محمد,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی گلیگل سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی لطیف سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی لولیت سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,مجتمع چاه های آبی سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی ماشااله هدایت,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی مرتضی نادری,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی ناصر فاضلی,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,چاه آبی نوروز بریسم,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,حاج معذرب,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,پادگان تیپ 45 تکاور,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شرکت اسکان عشایر شهید رحمتی زاده,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شرکت خرم سازان,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,مجتمع دامپروری شوش,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شرکت گلدشت چنانه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شرکت سرخه دانه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,موسسه مالک حسینی,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,پمپ بنزین  سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,ذرت شکنی زرین دانه سرخه,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,تاسیسات پمپاژ آبیاری,,
06,خوزستان,14,شوش,03,فتح المبین,0002,سرخه,6,شهرک بختیاری,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,بالون,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,بختیار,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,بنه جعفر,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,تینک بند,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,چال محمدحسین سفلی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,چال محمدحسین علیا,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دلی سلماوند,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دلی محصالح آقا,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,راه خدا,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,سبزی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,سرکون نوراله,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,سیدعلی محمد,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,گراوند غلامحسین,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,گراوند سفلی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,گراوند علیا,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,آب لشکر سفلی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,آب لشکر علیا,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,آب لشکر وسطی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,ابله,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,اسلام آباد,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پل بریده,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پیربلی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پیرموسی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,ترکاب,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,چشمه روغنی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,چگاپرویز,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,چهارقاش,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دره اهوازی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دره خرزهره,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دزد مدعی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دشت انار علی پناه,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دشت انار هیبت اله,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,دشت گل,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,رودزرد کاید رفیع,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,سادات غربی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,علی محمد,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,کلگه,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,کلاسمدین دو,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,کلاسمدین یک,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,کون گژدمی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,گوداژدر,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,ملازاهد,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,ملاعلی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,هوره,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,یداله,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,بیدزرد آسماری,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پایتخت دو آسماری,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پایتخت یک آسماری,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پیرنبی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,تخت کبود نرگسی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,زیرزرد,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,شیخ علی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0002,رودزرد,6,پاپر,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,برآفتاب چیدن,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,پشت راه,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,چاه شیرین,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,خمین,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,درب ابوالعباس,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,دره تنگار,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,زیرراه,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,کیوپ,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,مله ابوالعباس,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,مله گوراب,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,کویری,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,ابونک,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,رباط علیا,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,رباط سفلی,,
06,خوزستان,15,باغ ملک,02,مرکزی,0004,منگشت,6,سنگ شکن عبدالحسین نورالدینی,,
